card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,action,cost_dust,mechanic
LOE_110,NEUTRAL,MINION,Ancient Shade,LOE,<b>Battlecry:</b> Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,4.0,7.0,4.0,RARE,1.0,Warning: Do not expose to direct sunlight.,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,,CRAFTING_GOLDEN,800,BATTLECRY
LOE_110,NEUTRAL,MINION,Ancient Shade,LOE,<b>Battlecry:</b> Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,4.0,7.0,4.0,RARE,1.0,Warning: Do not expose to direct sunlight.,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,,DISENCHANT_NORMAL,20,BATTLECRY
LOE_110,NEUTRAL,MINION,Ancient Shade,LOE,<b>Battlecry:</b> Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,4.0,7.0,4.0,RARE,1.0,Warning: Do not expose to direct sunlight.,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,,DISENCHANT_GOLDEN,100,BATTLECRY
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1.0,,,COMMON,1.0,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,CRAFTING_NORMAL,40,CHOOSE_ONE
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1.0,,,COMMON,1.0,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,CRAFTING_GOLDEN,400,CHOOSE_ONE
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1.0,,,COMMON,1.0,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,DISENCHANT_NORMAL,5,CHOOSE_ONE
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1.0,,,COMMON,1.0,Was petrified when it found out it didn't make the cut for Azerothian Idol.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,DISENCHANT_GOLDEN,50,CHOOSE_ONE
LOE_116,WARLOCK,MINION,Reliquary Seeker,LOE,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",1.0,1.0,1.0,RARE,1.0,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,CRAFTING_NORMAL,100,BATTLECRY
LOE_116,WARLOCK,MINION,Reliquary Seeker,LOE,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",1.0,1.0,1.0,RARE,1.0,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,CRAFTING_GOLDEN,800,BATTLECRY
LOE_116,WARLOCK,MINION,Reliquary Seeker,LOE,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",1.0,1.0,1.0,RARE,1.0,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,DISENCHANT_NORMAL,20,BATTLECRY
LOE_116,WARLOCK,MINION,Reliquary Seeker,LOE,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",1.0,1.0,1.0,RARE,1.0,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,DISENCHANT_GOLDEN,100,BATTLECRY
NAX15_05,NEUTRAL,MINION,Mr. Bigglesworth,NAXX,<i>This is Kel'Thuzad's kitty.</i>,0.0,1.0,1.0,LEGENDARY,,,BEAST,,,,,,CRAFTING_NORMAL,1600,InvisibleDeathrattle
NAX15_05,NEUTRAL,MINION,Mr. Bigglesworth,NAXX,<i>This is Kel'Thuzad's kitty.</i>,0.0,1.0,1.0,LEGENDARY,,,BEAST,,,,,,CRAFTING_GOLDEN,3200,InvisibleDeathrattle
NAX15_05,NEUTRAL,MINION,Mr. Bigglesworth,NAXX,<i>This is Kel'Thuzad's kitty.</i>,0.0,1.0,1.0,LEGENDARY,,,BEAST,,,,,,DISENCHANT_NORMAL,400,InvisibleDeathrattle
NAX15_05,NEUTRAL,MINION,Mr. Bigglesworth,NAXX,<i>This is Kel'Thuzad's kitty.</i>,0.0,1.0,1.0,LEGENDARY,,,BEAST,,,,,,DISENCHANT_GOLDEN,1600,InvisibleDeathrattle
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to its owner's hand.,6.0,5.0,3.0,EPIC,1.0,He just wants people to see his vacation photos.,,,,Return a minion to hand.,,,CRAFTING_NORMAL,400,COMBO
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to its owner's hand.,6.0,5.0,3.0,EPIC,1.0,He just wants people to see his vacation photos.,,,,Return a minion to hand.,,,CRAFTING_GOLDEN,1600,COMBO
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to its owner's hand.,6.0,5.0,3.0,EPIC,1.0,He just wants people to see his vacation photos.,,,,Return a minion to hand.,,,DISENCHANT_NORMAL,100,COMBO
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to its owner's hand.,6.0,5.0,3.0,EPIC,1.0,He just wants people to see his vacation photos.,,,,Return a minion to hand.,,,DISENCHANT_GOLDEN,400,COMBO
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,5.0,,,RARE,1.0,Is the sky falling?  Yes.  Yes it is.,,,,,,,CRAFTING_NORMAL,100,CHOOSE_ONE
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,5.0,,,RARE,1.0,Is the sky falling?  Yes.  Yes it is.,,,,,,,CRAFTING_GOLDEN,800,CHOOSE_ONE
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,5.0,,,RARE,1.0,Is the sky falling?  Yes.  Yes it is.,,,,,,,DISENCHANT_NORMAL,20,CHOOSE_ONE
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,5.0,,,RARE,1.0,Is the sky falling?  Yes.  Yes it is.,,,,,,,DISENCHANT_GOLDEN,100,CHOOSE_ONE
NEW1_008,DRUID,MINION,Ancient of Lore,EXPERT1,<b>Choose One -</b> Draw a card; or Restore 5 Health.,7.0,5.0,5.0,EPIC,1.0,"Go ahead, carve your initials in him.",,,,,,,CRAFTING_NORMAL,400,CHOOSE_ONE
NEW1_008,DRUID,MINION,Ancient of Lore,EXPERT1,<b>Choose One -</b> Draw a card; or Restore 5 Health.,7.0,5.0,5.0,EPIC,1.0,"Go ahead, carve your initials in him.",,,,,,,CRAFTING_GOLDEN,1600,CHOOSE_ONE
NEW1_008,DRUID,MINION,Ancient of Lore,EXPERT1,<b>Choose One -</b> Draw a card; or Restore 5 Health.,7.0,5.0,5.0,EPIC,1.0,"Go ahead, carve your initials in him.",,,,,,,DISENCHANT_NORMAL,100,CHOOSE_ONE
NEW1_008,DRUID,MINION,Ancient of Lore,EXPERT1,<b>Choose One -</b> Draw a card; or Restore 5 Health.,7.0,5.0,5.0,EPIC,1.0,"Go ahead, carve your initials in him.",,,,,,,DISENCHANT_GOLDEN,400,CHOOSE_ONE
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_NORMAL,1600,CHARGE
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_NORMAL,1600,DIVINE_SHIELD
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_NORMAL,1600,TAUNT
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_NORMAL,1600,WINDFURY
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_GOLDEN,3200,CHARGE
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_GOLDEN,3200,DIVINE_SHIELD
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_GOLDEN,3200,TAUNT
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,CRAFTING_GOLDEN,3200,WINDFURY
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_NORMAL,400,CHARGE
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_NORMAL,400,DIVINE_SHIELD
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_NORMAL,400,TAUNT
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_NORMAL,400,WINDFURY
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_GOLDEN,1600,CHARGE
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_GOLDEN,1600,DIVINE_SHIELD
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_GOLDEN,1600,TAUNT
NEW1_010,SHAMAN,MINION,Al'Akir the Windlord,EXPERT1,"<b>Windfury, Charge, Divine Shield, Taunt</b>",8.0,3.0,5.0,LEGENDARY,1.0,He is the weakest of the four Elemental Lords.  And the other three don't let him forget it.,,,,,,,DISENCHANT_GOLDEN,1600,WINDFURY
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4.0,4.0,4.0,RARE,1.0,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",,,,Give <b>Stealth</b>.,,,CRAFTING_NORMAL,100,BATTLECRY
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4.0,4.0,4.0,RARE,1.0,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",,,,Give <b>Stealth</b>.,,,CRAFTING_GOLDEN,800,BATTLECRY
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4.0,4.0,4.0,RARE,1.0,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",,,,Give <b>Stealth</b>.,,,DISENCHANT_NORMAL,20,BATTLECRY
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4.0,4.0,4.0,RARE,1.0,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",,,,Give <b>Stealth</b>.,,,DISENCHANT_GOLDEN,100,BATTLECRY
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1.0,1.0,2.0,EPIC,1.0,Murloc.  It's what's for dinner.,BEAST,,,,,,CRAFTING_NORMAL,400,BATTLECRY
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1.0,1.0,2.0,EPIC,1.0,Murloc.  It's what's for dinner.,BEAST,,,,,,CRAFTING_GOLDEN,1600,BATTLECRY
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1.0,1.0,2.0,EPIC,1.0,Murloc.  It's what's for dinner.,BEAST,,,,,,DISENCHANT_NORMAL,100,BATTLECRY
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1.0,1.0,2.0,EPIC,1.0,Murloc.  It's what's for dinner.,BEAST,,,,,,DISENCHANT_GOLDEN,400,BATTLECRY
NEW1_018,NEUTRAL,MINION,Bloodsail Raider,EXPERT1,"<b>Battlecry:</b> Gain Attack equal to the Attack
of your weapon.",2.0,2.0,3.0,COMMON,1.0,"""I only plunder on days that end in 'y'.""",PIRATE,,,,,,CRAFTING_NORMAL,40,BATTLECRY
NEW1_018,NEUTRAL,MINION,Bloodsail Raider,EXPERT1,"<b>Battlecry:</b> Gain Attack equal to the Attack
of your weapon.",2.0,2.0,3.0,COMMON,1.0,"""I only plunder on days that end in 'y'.""",PIRATE,,,,,,CRAFTING_GOLDEN,400,BATTLECRY
NEW1_018,NEUTRAL,MINION,Bloodsail Raider,EXPERT1,"<b>Battlecry:</b> Gain Attack equal to the Attack
of your weapon.",2.0,2.0,3.0,COMMON,1.0,"""I only plunder on days that end in 'y'.""",PIRATE,,,,,,DISENCHANT_NORMAL,5,BATTLECRY
NEW1_018,NEUTRAL,MINION,Bloodsail Raider,EXPERT1,"<b>Battlecry:</b> Gain Attack equal to the Attack
of your weapon.",2.0,2.0,3.0,COMMON,1.0,"""I only plunder on days that end in 'y'.""",PIRATE,,,,,,DISENCHANT_GOLDEN,50,BATTLECRY
NEW1_022,NEUTRAL,MINION,Dread Corsair,EXPERT1,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",4.0,3.0,3.0,COMMON,1.0,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",PIRATE,,,,,,CRAFTING_NORMAL,40,TAUNT
NEW1_022,NEUTRAL,MINION,Dread Corsair,EXPERT1,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",4.0,3.0,3.0,COMMON,1.0,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",PIRATE,,,,,,CRAFTING_GOLDEN,400,TAUNT
NEW1_022,NEUTRAL,MINION,Dread Corsair,EXPERT1,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",4.0,3.0,3.0,COMMON,1.0,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",PIRATE,,,,,,DISENCHANT_NORMAL,5,TAUNT
NEW1_022,NEUTRAL,MINION,Dread Corsair,EXPERT1,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",4.0,3.0,3.0,COMMON,1.0,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",PIRATE,,,,,,DISENCHANT_GOLDEN,50,TAUNT
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,CRAFTING_NORMAL,40,CANT_BE_TARGETED_BY_SPELLS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,CRAFTING_NORMAL,40,CANT_BE_TARGETED_BY_HERO_POWERS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,CRAFTING_GOLDEN,400,CANT_BE_TARGETED_BY_SPELLS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,CRAFTING_GOLDEN,400,CANT_BE_TARGETED_BY_HERO_POWERS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,DISENCHANT_NORMAL,5,CANT_BE_TARGETED_BY_SPELLS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,DISENCHANT_NORMAL,5,CANT_BE_TARGETED_BY_HERO_POWERS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,DISENCHANT_GOLDEN,50,CANT_BE_TARGETED_BY_SPELLS
NEW1_023,NEUTRAL,MINION,Faerie Dragon,EXPERT1,Can't be targeted by spells or Hero Powers.,2.0,3.0,2.0,COMMON,1.0,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,DRAGON,,,,,,DISENCHANT_GOLDEN,50,CANT_BE_TARGETED_BY_HERO_POWERS
NEW1_024,NEUTRAL,MINION,Captain Greenskin,EXPERT1,<b>Battlecry:</b> Give your weapon +1/+1.,5.0,5.0,4.0,LEGENDARY,1.0,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,PIRATE,,,,,,CRAFTING_NORMAL,1600,BATTLECRY
NEW1_024,NEUTRAL,MINION,Captain Greenskin,EXPERT1,<b>Battlecry:</b> Give your weapon +1/+1.,5.0,5.0,4.0,LEGENDARY,1.0,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,PIRATE,,,,,,CRAFTING_GOLDEN,3200,BATTLECRY
NEW1_024,NEUTRAL,MINION,Captain Greenskin,EXPERT1,<b>Battlecry:</b> Give your weapon +1/+1.,5.0,5.0,4.0,LEGENDARY,1.0,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,PIRATE,,,,,,DISENCHANT_NORMAL,400,BATTLECRY
NEW1_024,NEUTRAL,MINION,Captain Greenskin,EXPERT1,<b>Battlecry:</b> Give your weapon +1/+1.,5.0,5.0,4.0,LEGENDARY,1.0,He was <i>this close</i> to piloting a massive juggernaut into Stormwind Harbor. If it weren't for those pesky kids!,PIRATE,,,,,,DISENCHANT_GOLDEN,1600,BATTLECRY
NEW1_025,NEUTRAL,MINION,Bloodsail Corsair,EXPERT1,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.",1.0,1.0,2.0,RARE,1.0,"Every pirate uses the same four digits to access Automated Gold Dispensers.  It's called the ""Pirate's Code"".",PIRATE,,,,,,CRAFTING_NORMAL,100,BATTLECRY
NEW1_025,NEUTRAL,MINION,Bloodsail Corsair,EXPERT1,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.",1.0,1.0,2.0,RARE,1.0,"Every pirate uses the same four digits to access Automated Gold Dispensers.  It's called the ""Pirate's Code"".",PIRATE,,,,,,CRAFTING_GOLDEN,800,BATTLECRY
NEW1_025,NEUTRAL,MINION,Bloodsail Corsair,EXPERT1,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.",1.0,1.0,2.0,RARE,1.0,"Every pirate uses the same four digits to access Automated Gold Dispensers.  It's called the ""Pirate's Code"".",PIRATE,,,,,,DISENCHANT_NORMAL,20,BATTLECRY
NEW1_025,NEUTRAL,MINION,Bloodsail Corsair,EXPERT1,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.",1.0,1.0,2.0,RARE,1.0,"Every pirate uses the same four digits to access Automated Gold Dispensers.  It's called the ""Pirate's Code"".",PIRATE,,,,,,DISENCHANT_GOLDEN,100,BATTLECRY
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3.0,3.0,3.0,EPIC,1.0,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",PIRATE,,,,,,CRAFTING_NORMAL,400,AURA
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3.0,3.0,3.0,EPIC,1.0,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",PIRATE,,,,,,CRAFTING_GOLDEN,1600,AURA
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3.0,3.0,3.0,EPIC,1.0,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",PIRATE,,,,,,DISENCHANT_NORMAL,100,AURA
NEW1_027,NEUTRAL,MINION,Southsea Captain,EXPERT1,Your other Pirates have +1/+1.,3.0,3.0,3.0,EPIC,1.0,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",PIRATE,,,,,,DISENCHANT_GOLDEN,400,AURA
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2.0,4.0,4.0,LEGENDARY,1.0,"""I'm gonna light you up, sweetcheeks!""",,,,,,,CRAFTING_NORMAL,1600,BATTLECRY
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2.0,4.0,4.0,LEGENDARY,1.0,"""I'm gonna light you up, sweetcheeks!""",,,,,,,CRAFTING_GOLDEN,3200,BATTLECRY
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2.0,4.0,4.0,LEGENDARY,1.0,"""I'm gonna light you up, sweetcheeks!""",,,,,,,DISENCHANT_NORMAL,400,BATTLECRY
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2.0,4.0,4.0,LEGENDARY,1.0,"""I'm gonna light you up, sweetcheeks!""",,,,,,,DISENCHANT_GOLDEN,1600,BATTLECRY
NEW1_030,NEUTRAL,MINION,Deathwing,EXPERT1,<b>Battlecry:</b> Destroy all other minions and discard your hand.,10.0,12.0,12.0,LEGENDARY,1.0,"Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated.  Daddy issues?",DRAGON,,,,,,CRAFTING_NORMAL,1600,BATTLECRY
NEW1_030,NEUTRAL,MINION,Deathwing,EXPERT1,<b>Battlecry:</b> Destroy all other minions and discard your hand.,10.0,12.0,12.0,LEGENDARY,1.0,"Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated.  Daddy issues?",DRAGON,,,,,,CRAFTING_GOLDEN,3200,BATTLECRY
NEW1_030,NEUTRAL,MINION,Deathwing,EXPERT1,<b>Battlecry:</b> Destroy all other minions and discard your hand.,10.0,12.0,12.0,LEGENDARY,1.0,"Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated.  Daddy issues?",DRAGON,,,,,,DISENCHANT_NORMAL,400,BATTLECRY
NEW1_030,NEUTRAL,MINION,Deathwing,EXPERT1,<b>Battlecry:</b> Destroy all other minions and discard your hand.,10.0,12.0,12.0,LEGENDARY,1.0,"Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated.  Daddy issues?",DRAGON,,,,,,DISENCHANT_GOLDEN,1600,BATTLECRY
NEW1_041,NEUTRAL,MINION,Stampeding Kodo,EXPERT1,<b>Battlecry:</b> Destroy a random enemy minion with 2 or less Attack.,5.0,3.0,5.0,RARE,1.0,This Kodo is so big that he can stampede by <i>himself</i>.,BEAST,,,,,,CRAFTING_NORMAL,100,BATTLECRY
NEW1_041,NEUTRAL,MINION,Stampeding Kodo,EXPERT1,<b>Battlecry:</b> Destroy a random enemy minion with 2 or less Attack.,5.0,3.0,5.0,RARE,1.0,This Kodo is so big that he can stampede by <i>himself</i>.,BEAST,,,,,,CRAFTING_GOLDEN,800,BATTLECRY
